user_id,file_name,label,global_emg1_min,global_emg1_max,global_emg1_mean,global_emg1_std_dev,global_emg1_tot_eng,global_emg2_min,global_emg2_max,global_emg2_mean,global_emg2_std_dev,global_emg2_tot_eng,global_emg3_min,global_emg3_max,global_emg3_mean,global_emg3_std_dev,global_emg3_tot_eng,global_emg4_min,global_emg4_max,global_emg4_mean,global_emg4_std_dev,global_emg4_tot_eng,global_emg5_min,global_emg5_max,global_emg5_mean,global_emg5_std_dev,global_emg5_tot_eng,global_emg6_min,global_emg6_max,global_emg6_mean,global_emg6_std_dev,global_emg6_tot_eng,global_emg7_min,global_emg7_max,global_emg7_mean,global_emg7_std_dev,global_emg7_tot_eng,global_emg8_min,global_emg8_max,global_emg8_mean,global_emg8_std_dev,global_emg8_tot_eng,global_accel_x_min,global_accel_x_max,global_accel_x_mean,global_accel_x_std_dev,global_accel_x_tot_eng,global_accel_y_min,global_accel_y_max,global_accel_y_mean,global_accel_y_std_dev,global_accel_y_tot_eng,global_accel_z_min,global_accel_z_max,global_accel_z_mean,global_accel_z_std_dev,global_accel_z_tot_eng,global_gyro_x_min,global_gyro_x_max,global_gyro_x_mean,global_gyro_x_std_dev,global_gyro_x_tot_eng,global_gyro_y_min,global_gyro_y_max,global_gyro_y_mean,global_gyro_y_std_dev,global_gyro_y_tot_eng,global_gyro_z_min,global_gyro_z_max,global_gyro_z_mean,global_gyro_z_std_dev,global_gyro_z_tot_eng,global_roll_min,global_roll_max,global_roll_mean,global_roll_std_dev,global_roll_tot_eng,global_pitch_min,global_pitch_max,global_pitch_mean,global_pitch_std_dev,global_pitch_tot_eng,global_yaw_min,global_yaw_max,global_yaw_mean,global_yaw_std_dev,global_yaw_tot_eng,segment1_emg1_min,segment1_emg1_max,segment1_emg1_mean,segment1_emg1_std_dev,segment1_emg1_tot_eng,segment1_emg2_min,segment1_emg2_max,segment1_emg2_mean,segment1_emg2_std_dev,segment1_emg2_tot_eng,segment1_emg3_min,segment1_emg3_max,segment1_emg3_mean,segment1_emg3_std_dev,segment1_emg3_tot_eng,segment1_emg4_min,segment1_emg4_max,segment1_emg4_mean,segment1_emg4_std_dev,segment1_emg4_tot_eng,segment1_emg5_min,segment1_emg5_max,segment1_emg5_mean,segment1_emg5_std_dev,segment1_emg5_tot_eng,segment1_emg6_min,segment1_emg6_max,segment1_emg6_mean,segment1_emg6_std_dev,segment1_emg6_tot_eng,segment1_emg7_min,segment1_emg7_max,segment1_emg7_mean,segment1_emg7_std_dev,segment1_emg7_tot_eng,segment1_emg8_min,segment1_emg8_max,segment1_emg8_mean,segment1_emg8_std_dev,segment1_emg8_tot_eng,segment1_accel_x_min,segment1_accel_x_max,segment1_accel_x_mean,segment1_accel_x_std_dev,segment1_accel_x_tot_eng,segment1_accel_y_min,segment1_accel_y_max,segment1_accel_y_mean,segment1_accel_y_std_dev,segment1_accel_y_tot_eng,segment1_accel_z_min,segment1_accel_z_max,segment1_accel_z_mean,segment1_accel_z_std_dev,segment1_accel_z_tot_eng,segment1_gyro_x_min,segment1_gyro_x_max,segment1_gyro_x_mean,segment1_gyro_x_std_dev,segment1_gyro_x_tot_eng,segment1_gyro_y_min,segment1_gyro_y_max,segment1_gyro_y_mean,segment1_gyro_y_std_dev,segment1_gyro_y_tot_eng,segment1_gyro_z_min,segment1_gyro_z_max,segment1_gyro_z_mean,segment1_gyro_z_std_dev,segment1_gyro_z_tot_eng,segment1_roll_min,segment1_roll_max,segment1_roll_mean,segment1_roll_std_dev,segment1_roll_tot_eng,segment1_pitch_min,segment1_pitch_max,segment1_pitch_mean,segment1_pitch_std_dev,segment1_pitch_tot_eng,segment1_yaw_min,segment1_yaw_max,segment1_yaw_mean,segment1_yaw_std_dev,segment1_yaw_tot_eng,segment2_emg1_min,segment2_emg1_max,segment2_emg1_mean,segment2_emg1_std_dev,segment2_emg1_tot_eng,segment2_emg2_min,segment2_emg2_max,segment2_emg2_mean,segment2_emg2_std_dev,segment2_emg2_tot_eng,segment2_emg3_min,segment2_emg3_max,segment2_emg3_mean,segment2_emg3_std_dev,segment2_emg3_tot_eng,segment2_emg4_min,segment2_emg4_max,segment2_emg4_mean,segment2_emg4_std_dev,segment2_emg4_tot_eng,segment2_emg5_min,segment2_emg5_max,segment2_emg5_mean,segment2_emg5_std_dev,segment2_emg5_tot_eng,segment2_emg6_min,segment2_emg6_max,segment2_emg6_mean,segment2_emg6_std_dev,segment2_emg6_tot_eng,segment2_emg7_min,segment2_emg7_max,segment2_emg7_mean,segment2_emg7_std_dev,segment2_emg7_tot_eng,segment2_emg8_min,segment2_emg8_max,segment2_emg8_mean,segment2_emg8_std_dev,segment2_emg8_tot_eng,segment2_accel_x_min,segment2_accel_x_max,segment2_accel_x_mean,segment2_accel_x_std_dev,segment2_accel_x_tot_eng,segment2_accel_y_min,segment2_accel_y_max,segment2_accel_y_mean,segment2_accel_y_std_dev,segment2_accel_y_tot_eng,segment2_accel_z_min,segment2_accel_z_max,segment2_accel_z_mean,segment2_accel_z_std_dev,segment2_accel_z_tot_eng,segment2_gyro_x_min,segment2_gyro_x_max,segment2_gyro_x_mean,segment2_gyro_x_std_dev,segment2_gyro_x_tot_eng,segment2_gyro_y_min,segment2_gyro_y_max,segment2_gyro_y_mean,segment2_gyro_y_std_dev,segment2_gyro_y_tot_eng,segment2_gyro_z_min,segment2_gyro_z_max,segment2_gyro_z_mean,segment2_gyro_z_std_dev,segment2_gyro_z_tot_eng,segment2_roll_min,segment2_roll_max,segment2_roll_mean,segment2_roll_std_dev,segment2_roll_tot_eng,segment2_pitch_min,segment2_pitch_max,segment2_pitch_mean,segment2_pitch_std_dev,segment2_pitch_tot_eng,segment2_yaw_min,segment2_yaw_max,segment2_yaw_mean,segment2_yaw_std_dev,segment2_yaw_tot_eng,segment3_emg1_min,segment3_emg1_max,segment3_emg1_mean,segment3_emg1_std_dev,segment3_emg1_tot_eng,segment3_emg2_min,segment3_emg2_max,segment3_emg2_mean,segment3_emg2_std_dev,segment3_emg2_tot_eng,segment3_emg3_min,segment3_emg3_max,segment3_emg3_mean,segment3_emg3_std_dev,segment3_emg3_tot_eng,segment3_emg4_min,segment3_emg4_max,segment3_emg4_mean,segment3_emg4_std_dev,segment3_emg4_tot_eng,segment3_emg5_min,segment3_emg5_max,segment3_emg5_mean,segment3_emg5_std_dev,segment3_emg5_tot_eng,segment3_emg6_min,segment3_emg6_max,segment3_emg6_mean,segment3_emg6_std_dev,segment3_emg6_tot_eng,segment3_emg7_min,segment3_emg7_max,segment3_emg7_mean,segment3_emg7_std_dev,segment3_emg7_tot_eng,segment3_emg8_min,segment3_emg8_max,segment3_emg8_mean,segment3_emg8_std_dev,segment3_emg8_tot_eng,segment3_accel_x_min,segment3_accel_x_max,segment3_accel_x_mean,segment3_accel_x_std_dev,segment3_accel_x_tot_eng,segment3_accel_y_min,segment3_accel_y_max,segment3_accel_y_mean,segment3_accel_y_std_dev,segment3_accel_y_tot_eng,segment3_accel_z_min,segment3_accel_z_max,segment3_accel_z_mean,segment3_accel_z_std_dev,segment3_accel_z_tot_eng,segment3_gyro_x_min,segment3_gyro_x_max,segment3_gyro_x_mean,segment3_gyro_x_std_dev,segment3_gyro_x_tot_eng,segment3_gyro_y_min,segment3_gyro_y_max,segment3_gyro_y_mean,segment3_gyro_y_std_dev,segment3_gyro_y_tot_eng,segment3_gyro_z_min,segment3_gyro_z_max,segment3_gyro_z_mean,segment3_gyro_z_std_dev,segment3_gyro_z_tot_eng,segment3_roll_min,segment3_roll_max,segment3_roll_mean,segment3_roll_std_dev,segment3_roll_tot_eng,segment3_pitch_min,segment3_pitch_max,segment3_pitch_mean,segment3_pitch_std_dev,segment3_pitch_tot_eng,segment3_yaw_min,segment3_yaw_max,segment3_yaw_mean,segment3_yaw_std_dev,segment3_yaw_tot_eng,segment4_emg1_min,segment4_emg1_max,segment4_emg1_mean,segment4_emg1_std_dev,segment4_emg1_tot_eng,segment4_emg2_min,segment4_emg2_max,segment4_emg2_mean,segment4_emg2_std_dev,segment4_emg2_tot_eng,segment4_emg3_min,segment4_emg3_max,segment4_emg3_mean,segment4_emg3_std_dev,segment4_emg3_tot_eng,segment4_emg4_min,segment4_emg4_max,segment4_emg4_mean,segment4_emg4_std_dev,segment4_emg4_tot_eng,segment4_emg5_min,segment4_emg5_max,segment4_emg5_mean,segment4_emg5_std_dev,segment4_emg5_tot_eng,segment4_emg6_min,segment4_emg6_max,segment4_emg6_mean,segment4_emg6_std_dev,segment4_emg6_tot_eng,segment4_emg7_min,segment4_emg7_max,segment4_emg7_mean,segment4_emg7_std_dev,segment4_emg7_tot_eng,segment4_emg8_min,segment4_emg8_max,segment4_emg8_mean,segment4_emg8_std_dev,segment4_emg8_tot_eng,segment4_accel_x_min,segment4_accel_x_max,segment4_accel_x_mean,segment4_accel_x_std_dev,segment4_accel_x_tot_eng,segment4_accel_y_min,segment4_accel_y_max,segment4_accel_y_mean,segment4_accel_y_std_dev,segment4_accel_y_tot_eng,segment4_accel_z_min,segment4_accel_z_max,segment4_accel_z_mean,segment4_accel_z_std_dev,segment4_accel_z_tot_eng,segment4_gyro_x_min,segment4_gyro_x_max,segment4_gyro_x_mean,segment4_gyro_x_std_dev,segment4_gyro_x_tot_eng,segment4_gyro_y_min,segment4_gyro_y_max,segment4_gyro_y_mean,segment4_gyro_y_std_dev,segment4_gyro_y_tot_eng,segment4_gyro_z_min,segment4_gyro_z_max,segment4_gyro_z_mean,segment4_gyro_z_std_dev,segment4_gyro_z_tot_eng,segment4_roll_min,segment4_roll_max,segment4_roll_mean,segment4_roll_std_dev,segment4_roll_tot_eng,segment4_pitch_min,segment4_pitch_max,segment4_pitch_mean,segment4_pitch_std_dev,segment4_pitch_tot_eng,segment4_yaw_min,segment4_yaw_max,segment4_yaw_mean,segment4_yaw_std_dev,segment4_yaw_tot_eng,segment5_emg1_min,segment5_emg1_max,segment5_emg1_mean,segment5_emg1_std_dev,segment5_emg1_tot_eng,segment5_emg2_min,segment5_emg2_max,segment5_emg2_mean,segment5_emg2_std_dev,segment5_emg2_tot_eng,segment5_emg3_min,segment5_emg3_max,segment5_emg3_mean,segment5_emg3_std_dev,segment5_emg3_tot_eng,segment5_emg4_min,segment5_emg4_max,segment5_emg4_mean,segment5_emg4_std_dev,segment5_emg4_tot_eng,segment5_emg5_min,segment5_emg5_max,segment5_emg5_mean,segment5_emg5_std_dev,segment5_emg5_tot_eng,segment5_emg6_min,segment5_emg6_max,segment5_emg6_mean,segment5_emg6_std_dev,segment5_emg6_tot_eng,segment5_emg7_min,segment5_emg7_max,segment5_emg7_mean,segment5_emg7_std_dev,segment5_emg7_tot_eng,segment5_emg8_min,segment5_emg8_max,segment5_emg8_mean,segment5_emg8_std_dev,segment5_emg8_tot_eng,segment5_accel_x_min,segment5_accel_x_max,segment5_accel_x_mean,segment5_accel_x_std_dev,segment5_accel_x_tot_eng,segment5_accel_y_min,segment5_accel_y_max,segment5_accel_y_mean,segment5_accel_y_std_dev,segment5_accel_y_tot_eng,segment5_accel_z_min,segment5_accel_z_max,segment5_accel_z_mean,segment5_accel_z_std_dev,segment5_accel_z_tot_eng,segment5_gyro_x_min,segment5_gyro_x_max,segment5_gyro_x_mean,segment5_gyro_x_std_dev,segment5_gyro_x_tot_eng,segment5_gyro_y_min,segment5_gyro_y_max,segment5_gyro_y_mean,segment5_gyro_y_std_dev,segment5_gyro_y_tot_eng,segment5_gyro_z_min,segment5_gyro_z_max,segment5_gyro_z_mean,segment5_gyro_z_std_dev,segment5_gyro_z_tot_eng,segment5_roll_min,segment5_roll_max,segment5_roll_mean,segment5_roll_std_dev,segment5_roll_tot_eng,segment5_pitch_min,segment5_pitch_max,segment5_pitch_mean,segment5_pitch_std_dev,segment5_pitch_tot_eng,segment5_yaw_min,segment5_yaw_max,segment5_yaw_mean,segment5_yaw_std_dev,segment5_yaw_tot_eng
User3,291047479_alphabet_b_right.csv,B,-17,35,-1.392156862745098,9.873354913852838,4973,-24,22,-2.235294117647059,8.855706036887442,4176,-52,27,-3.549019607843137,16.362534920348,14029,-28,28,-1.6666666666666667,9.465023331543703,4621,-20,27,-1.6274509803921569,9.395660241438547,4549,-49,50,-2.8627450980392157,24.233051485806026,29780,-33,38,-3.392156862745098,15.577006684690804,12719,-18,20,-1.7058823529411764,7.653219238064617,3077,0.146484,0.813477,0.6375133921568629,0.07627015532043407,21.018446413776996,-0.768555,-0.354492,-0.46927654901960786,0.05360212194244318,11.374903826284001,0.544922,0.857422,0.6331093137254902,0.0392766637297468,20.519330375111,-25.3125,31.6875,1.6151960784313726,7.368231773009337,2847.59375,-73.1875,7.9375,-4.943627450980392,13.204966246773651,9964.96875,-31.0625,23.5625,0.35049019607843135,6.830802003052202,2339.2578125,71,72,71.01960784313725,0.140028008402801,257234,48,56,49.31372549019608,1.5295776682265125,124141,99,104,102.47058823529412,0.986973984995969,535560,-16,35,-1.2,14.250146198080449,1842,-16,22,2.3,10.03383165982855,959,-52,16,0.2,19.954392443213543,3584,-28,28,-0.6,18.458361550016054,3070,-16,27,0.6,12.45614529280851,1400,-41,29,0.8,23.35142156034379,4914,-33,26,-0.9,18.85293964699758,3207,-15,20,-1.7,9.48741856940607,839,0.146484,0.813477,0.6127441,0.1769395825657573,4.036321863755,-0.768555,-0.354492,-0.48076169999999996,0.12354704853442136,2.448692980683,0.544922,0.857422,0.6353516,0.09160734035872889,4.112243699494,-25.3125,31.6875,6.70625,15.588959824272361,2636.87890625,-73.1875,7.9375,-17.9125,26.954890944563907,9747.671875,-31.0625,23.5625,-0.11875,15.173803552046902,2072.33984375,71,72,71.1,0.31622776601683794,50553,48,56,50.6,3.2041639575194445,25696,99,102,101.2,1.0327955589886444,102424,-10,8,-4.2,6.876691711054734,602,-20,8,-4.3,9.055998625834212,923,-37,21,-4.1,20.436622899969446,3927,-14,13,-3.4,8.99629553390357,844,-20,13,-3.4,10.178408519999577,1048,-49,31,-12.1,23.909319428949782,6609,-33,13,-8.5,14.13624183909335,2521,-18,8,-2.7,7.9589223167740775,643,0.634766,0.653809,0.6434570999999999,0.005327950438750123,4.140625878907,-0.488281,-0.454102,-0.47368160000000004,0.011930327239621058,2.2450235761579997,0.618652,0.646973,0.6320313,0.007806565158036324,3.995184123933,-6.9375,5.6875,0.24375,3.79309153630357,130.08203125,-5.1875,2.3125,-2.1875,2.4340253011558173,101.171875,-5.3125,3.4375,-0.43125,2.94899494413869,80.12890625,71,71,71.0,0.0,50410,49,49,49.0,0.0,24010,102,103,102.1,0.31622776601683794,104245,-12,28,0.4,12.37560324006695,1380,-24,7,-5.5,10.480139948174992,1291,-37,9,-7.3,15.944696087832257,2821,-13,5,-1.5,5.54276304943863,299,-11,14,-2.1,7.781031065639338,589,-35,46,-4.2,21.912959128738816,4498,-24,38,-2.0,16.586473739499638,2516,-14,10,-0.3,8.83238988672438,703,0.634766,0.654785,0.6493652,0.005910796408080525,4.217066067338,-0.466309,-0.43457,-0.45488290000000003,0.008864925147894803,2.069891809205,0.619141,0.642578,0.6309082,0.007214636924721536,3.980920027146,-2.0625,5.25,1.2125,2.4458013910463876,68.5390625,-3.375,0.75,-1.19375,1.2850806557047953,29.11328125,-5.1875,6.75,0.93125,3.9762150920609582,150.96484375,71,71,71.0,0.0,50410,48,49,48.8,0.4216370213557839,23816,102,103,102.4,0.5163977794943222,104860,-6,14,0.9,5.8395205282625735,315,-17,17,-2.3,9.695932709704163,899,-37,27,-3.9,17.81042141868381,3007,-7,4,-1.0,3.9440531887330774,150,-11,16,-0.4,8.099382692526634,592,-48,41,-1.3,31.42203756035634,8903,-32,27,-2.7,18.631216337701147,3197,-8,8,0.0,5.291502622129181,252,0.630371,0.644531,0.6392089,0.004960563598131868,4.086101643113,-0.478027,-0.459473,-0.4676757,0.005641776927529117,2.187492070527,0.626953,0.64209,0.6350586,0.0046220828926650265,4.033186527192,-1.75,1.5625,0.04375,1.0873523207518545,10.66015625,-3.0,-0.0625,-1.84375,1.072562643858157,44.34765625,-1.125,3.4375,0.9375,1.518691414050633,29.546875,71,71,71.0,0.0,50410,49,50,49.2,0.4216370213557839,24208,103,103,103.0,0.0,106090,-17,12,-2.727272727272727,8.672841623031163,834,-5,2,-1.4545454545454546,2.841254524453463,104,-17,10,-2.727272727272727,7.7986012731887895,690,-11,4,-1.8181818181818181,4.707827138249276,258,-17,10,-2.727272727272727,9.155227021662643,920,-27,50,2.0,21.93627133311402,4856,-18,22,-2.909090909090909,10.885352961246094,1278,-16,7,-3.6363636363636362,7.0323925839322605,640,0.638672,0.647949,0.6423118181818182,0.0034895720029305024,4.538330960664,-0.47998,-0.462891,-0.4693713636363636,0.006317774058522946,2.423803389711,0.625,0.640137,0.6322798181818183,0.004904529188784201,4.397795997346,-0.625,0.5625,0.028409090909090908,0.37745409112777,1.43359375,-2.625,-0.6875,-1.8863636363636365,0.5934658410940384,42.6640625,-0.5,1.4375,0.42613636363636365,0.654204061853375,6.27734375,71,71,71.0,0.0,55451,49,49,49.0,0.0,26411,103,104,103.54545454545455,0.5222329678670934,117941
