0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73291,-0.285156,0.583008,13.125,2.6875,18.3125,75,43,79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775879,-0.336426,0.631348,-12.625,9.25,42.0,74,44,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668457,-0.472656,0.565918,-18.6875,2.6875,27.6875,73,45,81
-105.0,-111.0,-108.0,-32.0,-17.0,22.0,-28.0,-62.0,0.750488,-0.376953,0.583984,-6.25,7.75,34.4375,72,47,82
18.0,-21.0,-38.0,-19.0,17.0,-1.0,-1.0,-39.0,0.719238,-0.376953,0.597168,-12.4375,14.6875,24.1875,72,47,82
54.0,-4.0,45.0,9.0,-3.0,-33.0,52.0,127.0,0.635254,-0.521484,0.606934,-10.4375,19.5,21.9375,71,49,82
-76.0,-38.0,-82.0,-23.0,-4.0,30.0,-47.0,-80.0,0.61084,-0.505859,0.632324,-3.6875,13.4375,24.1875,71,50,83
1.0,-56.0,3.0,0.0,-7.0,7.0,12.0,77.0,0.616211,-0.514648,0.641113,-1.9375,16.875,14.375,71,52,83
-8.0,90.0,22.0,3.0,-18.0,6.0,-25.0,41.0,0.583008,-0.526367,0.640625,-0.5,8.5625,4.3125,71,52,83
-66.0,-30.0,68.0,11.0,5.0,-1.0,-21.0,-30.0,0.602539,-0.504395,0.657227,0.1875,3.375,-0.25,71,53,83
19.0,-117.0,-15.0,-2.0,10.0,-1.0,-4.0,-60.0,0.61377,-0.509766,0.644043,-0.25,2.6875,-4.125,71,53,83
-23.0,-66.0,-74.0,-24.0,-8.0,8.0,12.0,109.0,0.606934,-0.490234,0.648438,0.3125,1.3125,-5.125,71,53,83
32.0,7.0,-5.0,11.0,28.0,-26.0,31.0,-74.0,0.625,-0.489258,0.648926,0.8125,1.3125,-3.4375,71,53,83
-6.0,-68.0,-5.0,0.0,5.0,8.0,-28.0,17.0,0.606934,-0.490234,0.648926,-1.0,2.125,-3.375,71,53,82
-21.0,-72.0,-22.0,-11.0,-5.0,11.0,-32.0,-126.0,0.606934,-0.482422,0.64209,-0.125,1.4375,-2.125,71,53,82
42.0,93.0,-4.0,-4.0,-6.0,7.0,-1.0,-23.0,0.602539,-0.494629,0.647461,1.5625,2.1875,-1.125,71,53,82
-32.0,-97.0,7.0,-5.0,-10.0,-5.0,-9.0,-94.0,0.596191,-0.488281,0.651367,-0.9375,0.5625,-1.375,71,53,82
31.0,1.0,-14.0,5.0,-6.0,-8.0,1.0,33.0,0.612305,-0.493652,0.651367,0.75,0.625,-1.6875,71,53,82
-4.0,5.0,37.0,12.0,2.0,-1.0,1.0,-98.0,0.620117,-0.473145,0.64209,0.25,0.4375,0.3125,71,53,82
-11.0,-117.0,-29.0,-16.0,0.0,5.0,10.0,59.0,0.61377,-0.48877,0.648438,-1.5625,1.625,-0.375,71,53,82
-1.0,43.0,7.0,0.0,-11.0,-8.0,-6.0,69.0,0.613281,-0.473633,0.652344,-0.125,0.375,-0.5,71,53,82
1.0,-43.0,11.0,-3.0,4.0,1.0,-3.0,-20.0,0.615723,-0.496582,0.648926,0.0,-0.25,-1.5625,71,53,82
-28.0,-52.0,13.0,-5.0,5.0,-3.0,4.0,-31.0,0.617188,-0.485352,0.652344,0.375,0.75,-0.1875,71,53,82
-2.0,10.0,13.0,4.0,-1.0,1.0,-4.0,5.0,0.615723,-0.479004,0.651855,1.5,-0.6875,-0.8125,71,53,82
-10.0,25.0,6.0,-8.0,-4.0,-10.0,-26.0,-85.0,0.611816,-0.5,0.647461,-1.0625,1.8125,1.8125,71,53,82
-37.0,-14.0,-13.0,8.0,4.0,8.0,-3.0,-29.0,0.617676,-0.481445,0.655273,-1.0,0.8125,1.0,71,53,82
-3.0,-88.0,25.0,-5.0,-4.0,-9.0,11.0,-5.0,0.602539,-0.489746,0.646484,-0.3125,0.125,-0.5625,71,53,82
18.0,68.0,-4.0,-1.0,-8.0,0.0,-33.0,26.0,0.605957,-0.48877,0.650391,-0.625,-0.125,0.25,71,53,82
59.0,93.0,59.0,8.0,-12.0,-36.0,25.0,111.0,0.605957,-0.486328,0.652832,1.0625,0.4375,-0.25,71,53,82
12.0,35.0,-8.0,-6.0,-4.0,16.0,17.0,26.0,0.613281,-0.486816,0.651367,0.25,0.5625,-0.5625,71,53,82
-8.0,-85.0,48.0,6.0,-5.0,12.0,-24.0,-4.0,0.61084,-0.487793,0.650879,-0.5625,0.8125,-0.3125,71,53,82
-26.0,-33.0,8.0,-2.0,-7.0,22.0,24.0,52.0,0.60498,-0.485352,0.650391,0.6875,0.1875,-0.375,71,53,82
14.0,0.0,8.0,1.0,-1.0,-13.0,-9.0,-40.0,0.601074,-0.482422,0.657227,-0.6875,0.0625,-1.0625,71,53,82
22.0,10.0,44.0,10.0,3.0,-22.0,5.0,-38.0,0.605469,-0.481934,0.646973,0.875,0.25,-0.9375,71,53,82
-4.0,19.0,14.0,6.0,-5.0,6.0,-3.0,-39.0,0.60791,-0.486328,0.646973,-0.125,0.875,-0.375,71,53,82
-38.0,-16.0,16.0,4.0,9.0,10.0,6.0,-42.0,0.611816,-0.485352,0.660156,0.625,0.25,-0.75,71,53,82
-11.0,-33.0,-5.0,0.0,8.0,-2.0,20.0,21.0,0.606445,-0.484375,0.654297,1.625,-0.75,-1.0625,71,53,82
-5.0,7.0,0.0,2.0,21.0,17.0,1.0,44.0,0.609375,-0.498047,0.65625,-0.5625,1.0625,-0.1875,71,53,82
51.0,32.0,-28.0,0.0,36.0,15.0,12.0,37.0,0.610352,-0.468262,0.661621,1.625,0.9375,-0.3125,71,53,82
-29.0,-71.0,-3.0,0.0,2.0,-6.0,13.0,-13.0,0.608887,-0.495605,0.657715,-0.1875,0.5,-1.0,71,53,82
18.0,70.0,24.0,-9.0,-17.0,-11.0,-26.0,49.0,0.603516,-0.476074,0.655273,0.25,-0.75,-0.875,71,53,82
-39.0,-111.0,21.0,0.0,-7.0,12.0,10.0,27.0,0.604492,-0.472656,0.658691,0.3125,-0.4375,-0.875,71,53,82
3.0,3.0,30.0,-2.0,7.0,10.0,-1.0,0.0,0.601074,-0.483887,0.648926,0.5625,0.3125,-0.8125,71,53,82
18.0,-5.0,2.0,5.0,-1.0,-14.0,0.0,17.0,0.604492,-0.484863,0.658203,0.125,1.0,-0.875,71,53,82
14.0,19.0,39.0,1.0,-10.0,-18.0,-3.0,38.0,0.601074,-0.467773,0.664551,-0.9375,0.4375,0.9375,71,53,82
11.0,-45.0,14.0,-2.0,-13.0,-9.0,11.0,31.0,0.607422,-0.483398,0.655762,1.25,-0.5,-0.375,71,53,82
46.0,79.0,20.0,15.0,32.0,3.0,36.0,126.0,0.614258,-0.480957,0.661621,-0.9375,-0.125,1.4375,71,53,82
9.0,-3.0,4.0,6.0,2.0,0.0,-6.0,10.0,0.613281,-0.494629,0.655273,0.8125,-0.0625,-0.1875,71,53,82
14.0,50.0,1.0,-4.0,-11.0,1.0,7.0,-2.0,0.602051,-0.474121,0.664551,-0.9375,-0.3125,0.8125,71,53,82
31.0,19.0,15.0,-3.0,6.0,-14.0,33.0,30.0,0.608887,-0.474609,0.65625,0.0,0.375,1.125,71,53,82
-8.0,-13.0,-21.0,-7.0,-4.0,9.0,-7.0,4.0,0.600586,-0.478516,0.653809,1.375,-0.125,-0.75,71,53,82
